movie_id|title
70981.0|Prometheus (2012)
111440.0|Pact, The (2012)
92591.0|Bernie (2011)
12645.0|Inhale (2010)
86555.0|Take This Waltz (2011)
50647.0|Wanderlust (2012)
83666.0|Moonrise Kingdom (2012)
80389.0|Get the Gringo (2012)
13640.0|Superman/Doomsday (2007) 
72358.0|Thousand Words, A (2012)
84332.0|Safety Not Guaranteed (2012)
80321.0|Madagascar 3: Europe's Most Wanted (2012)
84355.0|Your Sister's Sister (2011)
39144.0|Dragon Ball: The Curse Of The Blood Rubies (Doragon bôru: Shenron no densetsu) (1986)
39145.0|Dragon Ball: Sleeping Princess in Devil's Castle (Doragon bôru: Majinjô no nemuri hime) (1987)
22855.0|Superman/Batman: Public Enemies (2009)
116776.0|Dragon Ball: Mystical Adventure (Doragon bôru: Makafushigi dai bôken) (1988)
39100.0|Dragon Ball Z the Movie: The World's Strongest (a.k.a. Dragon Ball Z: The Strongest Guy in The World) (Doragon bôru Z: Kono yo de ichiban tsuyoi yatsu) (1990)
62177.0|Brave (2012)
13313.0|Beauty and the Beast: The Enchanted Christmas (1997)
63193.0|Front of the Class (2008)
39101.0|Dragon Ball Z the Movie: The Tree of Might (Doragon bôru Z 3: Chikyû marugoto chô kessen) (1990)
13761.0|Pocahontas II: Journey to a New World (1998) 
76494.0|What to Expect When You're Expecting (2012)
81836.0|To Rome with Love (2012)
72331.0|Abraham Lincoln: Vampire Hunter (2012)
89874.0|First Position (2011)
80585.0|Rock of Ages (2012)
88005.0|Seeking a Friend for the End of the World (2012)
13042.0|Presto (2008)
13932.0|Jack-Jack Attack (2005)
13933.0|One Man Band (2005)
72105.0|Ted (2012)
77930.0|Magic Mike (2012)
39103.0|Dragon Ball Z: The Return of Cooler (Doragon bôru Z 6: Gekitotsu! Hyakuoku pawâ no senshi) (1992)
24752.0|Dragon Ball Z: Cooler's Revenge (Doragon bôru Z 5: Tobikkiri no saikyô tai saikyô) (1991)
39104.0|Dragon Ball Z: Super Android 13! (Doragon bôru Z 7: Kyokugen batoru!! San dai sûpâ saiyajin) (1992)
34433.0|Dragon Ball Z: Broly - The Legendary Super Saiyan (Doragon bôru Z 8: Moetsukiro!! Nessen retsusen-chô gekisen) (1993)
95516.0|Cleanskin (2012)
1930.0|Amazing Spider-Man, The (2012)
39105.0|Dragon Ball Z: Bojack Unbound (Doragon bôru Z 9: Ginga girigiri!! Butchigiri no sugoi yatsu) (1993)
57800.0|Ice Age 4: Continental Drift (2012)
84175.0|Beasts of the Southern Wild (2012)
82525.0|Savages (2012)
31218.0|Firm, The (2009)
40770.0|Spirit Camp (2009)
13929.0|Geri's Game (1997)
80468.0|Some Guy Who Kills People (2011)
83191.0|Treasure Island (2012)
80035.0|Watch, The (2012)
193976.0|Adventures of Mary-Kate and Ashley, The: The Case of the Christmas Caper (1995)
84165.0|2 Days in New York (2012)
73567.0|Killer Joe (2011)
44251.0|Dragon Ball Z: Broly Second Coming (Doragon bôru Z 10: Kiken na futari! Sûpâ senshi wa nemurenai) (1994)
39106.0|Dragon Ball Z: Bio-Broly (Doragon bôru Z 11: Sûpâ senshi gekiha! Katsu no wa ore da) (1994)
14863.0|Anaconda: The Offspring (2008)
16716.0|Christmas Carol, A (1999)
52906.0|Goodbye Charlie (1964)
13930.0|For the Birds (2000)
103332.0|Ruby Sparks (2012)
64635.0|Total Recall (2012)
103747.0|Angels' Share, The (2012)
56909.0|Immature, The (Immaturi) (2011)
39323.0|Dragon Ball Z: Bardock - The Father of Goku (Doragon bôru Z: Tatta hitori no saishuu kessen - Furiiza ni itonda Z senshi Kakarotto no chichi) (1990)
39324.0|Dragon Ball Z: The History of Trunks (Doragon bôru Z: Zetsubô e no hankô!! Nokosareta chô senshi - Gohan to Torankusu) (1993)
18095.0|Dragon Ball GT: A Hero's Legacy (Doragon bôru GT: Gokû gaiden! Yûki no akashi wa sû-shin-chû) (1997)
76696.0|Sidewalls (Medianeras) (2011)
37724.0|Skyfall (2012)
58383.0|Hands Over the City (Le mani sulla città) (1963)
77953.0|Campaign, The (2012)
85414.0|Brake (2012)
82696.0|Hope Springs (2012)
84327.0|Queen of Versailles, The (2012)
77174.0|ParaNorman (2012)
82650.0|Diary of a Wimpy Kid: Dog Days (2012)
109584.0|Broken (2012)
76360.0|6 Days to Air: The Making of South Park (2011)
49526.0|Premium Rush (2012)
71864.0|Odd Life of Timothy Green, The (2012)
82633.0|Lawless (2012)
71668.0|Piranha 3DD (a.k.a. Piranha DD) (2012)
202043.0|Prime Suspect 3 (1993)
84334.0|Searching for Sugar Man (2012)
263947.0|Prime Suspect 6: The Last Witness (2003)
215999.0|Prime Suspect: The Lost Child (1995)
83403.0|Conception (2011)
83660.0|Paradise Lost 3: Purgatory (2011)
83686.0|Words, The (2012)
114150.0|Pitch Perfect (2012)
89708.0|Samsara (2011)
67166.0|Runaway Brain (1995) 
59967.0|Looper (2012)
87428.0|That's My Boy (2012)
84329.0|Robot & Frank (2012)
71679.0|Resident Evil: Retribution (2012)
100529.0|Lola Versus (2012)
68722.0|Master, The (2012)
49049.0|Dredd (2012)
77016.0|End of Watch (2012)
84348.0|V/H/S (2012)
84892.0|Perks of Being a Wallflower, The (2012)
103663.0|Hunt, The (Jagten) (2012)
103328.0|Holy Motors (2012)
82675.0|Taken 2 (2012)
82505.0|House at the End of the Street (2012)
45397.0|My Left Eye Sees Ghosts (Ngo joh aan gin diy gwai) (2002)
85735.0|Love Lasts Three Years (L'amour dure trois ans) (2011)
86597.0|Tall Man, The (2012)
80271.0|LOL (2012)
97365.0|Rust and Bone (De rouille et d'os) (2012)
90125.0|Marley (2012)
62214.0|Frankenweenie (2012)
82507.0|Sinister (2012)
92171.0|Thing: Terror Takes Shape, The (1998)
76492.0|Hotel Transylvania (2012)
110354.0|Side by Side (2012)
71723.0|Take Aim at the Police Van (Sono gosôsha wo nerae: 'Jûsangô taihisen' yori) (1960)
68734.0|Argo (2012)
86838.0|Seven Psychopaths (2012)
84306.0|Liberal Arts (2012)
75736.0|Catch .44 (2011)
80280.0|[REC]³ 3 Génesis (2012)
99770.0|Asterix & Obelix: God Save Britannia (Astérix et Obélix: Au service de Sa Majesté) (2012)
82990.0|Paranormal Activity 4 (2012)
94348.0|Alex Cross (2012)
83542.0|Cloud Atlas (2012)
72867.0|'Hellboy': The Seeds of Creation (2004)
61012.0|Silent Hill: Revelation 3D (2012)
87826.0|Here Comes the Boom (2012)
126797.0|Mental (2012)
64689.0|Killing Them Softly (2012)
84287.0|Imposter, The (2012)
113947.0|Sessions, The (Surrogate, The) (2012)
84341.0|Smashed (2012)
82690.0|Wreck-It Ralph (2012)
82693.0|Silver Linings Playbook (2012)
87502.0|Flight (2012)
96724.0|Anna Karenina (2012)
87827.0|Life of Pi (2012)
97430.0|Man with the Iron Fists, The (2012)
123105.0|Bay, The (2012)
98631.0|Himizu (2011)
65851.0|Jackass 3.5 (2011)
80215.0|Indie Game: The Movie (2012)
123025.0|Batman: The Dark Knight Returns, Part 1 (2012)
72976.0|Lincoln (2012)
135708.0|Nature Calls (2012)
73935.0|Vamps (2012)
50620.0|Twilight Saga: Breaking Dawn - Part 2, The (2012)
58547.0|10 Years (2011)
60747.0|Red Dawn (2012)
81188.0|Rise of the Guardians (2012)
101519.0|Fantastic Fear of Everything, A (2012)
97614.0|Deadfall (2012)
102780.0|Byzantium (2012)
140420.0|Paperman (2012)
19274.0|Fearless Hyena, The (Xiao quan guai zhao) (1979)
18867.0|Half a Loaf of Kung Fu (Dian zhi gong fu gan chian chan) (1980)
112336.0|Hitchcock (2012)
83389.0|From Up on Poppy Hill (Kokuriko-zaka kara) (2011)
71883.0|Redline (2009)
25539.0|Winners and Sinners (Qi mou miao ji: Wu fu xing) (1983)
10044.0|My Lucky Stars (Fuk sing go jiu) (1985)
34280.0|Money Money Money (L'aventure, c'est l'aventure) (1972)
110392.0|Liar's Autobiography: The Untrue Story of Monty Python's Graham Chapman, A (2012)
49051.0|Hobbit: An Unexpected Journey, The (2012)
87504.0|Hyde Park on Hudson (2012)
40722.0|How to Make Love to a Woman (2010)
97630.0|Zero Dark Thirty (2012)
139567.0|Fire with Fire (2012)
82654.0|Warm Bodies (2013)
83186.0|Wrong (2012)
77875.0|Playing for Keeps (2012)
82687.0|Guilt Trip, The (2012)
75780.0|Jack Reacher (2012)
68718.0|Django Unchained (2012)
89492.0|This Is 40 (2012)
41153.0|I Bought a Vampire Motorcycle (1990)
44470.0|Ice Cream Man (1995)
80278.0|Impossible, The (Imposible, Lo) (2012)
82695.0|Misérables, Les (2012)
16315.0|Campfire Tales (1997)
88042.0|Parental Guidance (2012)
75761.0|John Dies at the End (2012)
193380.0|Misérables, Les (2000)
133694.0|Promised Land (2012)
118628.0|English Vinglish (2012)
38010.0|Fish Story (Fisshu sutôrî) (2009)
76617.0|Texas Chainsaw 3D (2013)
82682.0|Gangster Squad (2013)
68812.0|Iceman, The (2012)
147538.0|It's Such a Beautiful Day (2012)
142061.0|Batman: The Dark Knight Returns, Part 2 (2013)
135921.0|Everything or Nothing: The Untold Story of 007 (2012)
105538.0|Codependent Lesbian Space Alien Seeks Same (2011)
76640.0|Last Stand, The (2013)
145197.0|Upstream Color (2013)
84336.0|Shadow Dancer (2012)
69372.0|Human Planet (2011)
85872.0|Comme un chef (2012)
87818.0|Movie 43 (2013)
128190.0|Pervert's Guide to Ideology, The (2012)
117974.0|Sightseers (2012)
60304.0|Hansel & Gretel: Witch Hunters (2013)
146837.0|Jim Jefferies: Fully Functional (EPIX) (2012)
118677.0|Why Stop Now (2012)
93858.0|Tabu (2012)
58244.0|Upside Down (2012)
162145.0|Liability, The (2012)
18912.0|Angst  (1983)
121824.0|Stand Up Guys (2012)
109421.0|Side Effects (2013)
109431.0|Identity Thief (2013)
87436.0|ABCs of Death, The (2012)
109491.0|Beautiful Creatures (2013)
47964.0|Good Day to Die Hard, A (2013)
107811.0|21 and Over (2013)
112949.0|Safe Haven (2013)
134481.0|Frozen Planet (2011)
123678.0|Act of Killing, The (2012)
122857.0|Universal Soldier: Day of Reckoning (2012)
68179.0|Escape from Planet Earth (2013)
132344.0|Before Midnight (2013)
134411.0|Snitch (2013)
145135.0|Dark Skies (2013)
130739.0|Oh Boy (A Coffee in Berlin) (2012)
170657.0|Journey to the West: Conquering the Demons (Daai wa sai you chi Chui mo chun kei) (2013)
28090.0|Maniac Cop 2 (1990)
81005.0|Jack the Giant Slayer (2013)
129112.0|Wadjda (2012)
59255.0|Unintentional Kidnapping of Mrs. Elfriede Ott, The (Die Unabsichtliche Entführung der Frau Elfriede Ott) (2010)
43650.0|Legend of Sleepy Hollow, The (1949)
72559.0|G.I. Joe: Retaliation (2013)
86825.0|Stoker (2013)
68728.0|Oz the Great and Powerful (2013)
49519.0|Croods, The (2013)
124459.0|Incredible Burt Wonderstone, The (2013)
158011.0|Call, The (2013)
117263.0|Olympus Has Fallen (2013)
84199.0|First Time, The (2012)
55892.0|Mezzo Forte (1998)
97367.0|Place Beyond the Pines, The (2012)
127867.0|Brass Teapot, The (2012)
173153.0|Phil Spector (2013)
72710.0|Host, The (2013)
144340.0|Admission (2013)
109428.0|Evil Dead (2013)
68727.0|Trance (2013)
133698.0|Perfect Plan, A (Plan parfait, Un) (2012)
75612.0|Oblivion (2013)
59963.0|Dark Tide (2012)
109410.0|42 (2013)
110420.0|Wolf Children (Okami kodomo no ame to yuki) (2012)
127517.0|Disconnect (2012)
13647.0|Invincible Iron Man, The (2007)
42699.0|Yongary: Monster from the Deep (1967)
134374.0|Pain & Gain (2013)
15257.0|Hulk Vs. (2009)
121606.0|Resolution (2012)
84204.0|Grabbers (2012)
76589.0|Justice League: Doom (2012) 
44865.0|Grandmaster, The (Yi dai zong shi) (2013)
109414.0|This Is the End (2013)
68721.0|Iron Man 3 (2013)
174321.0|English Teacher, The (2013)
103731.0|Mud (2012)
25117.0|Bill Hicks: Revelations (1993)
165739.0|Pawn (2013)
45736.0|Shaolin Temple (Shao Lin si) (1976)
72525.0|Syrup (2013)
64682.0|Great Gatsby, The (2013)
54138.0|Star Trek Into Darkness (2013)
116741.0|Internship, The (2013)
16150.0|Darkon (2006)
27861.0|Mimino (1977)
20803.0|Ivan Vasilievich: Back to the Future (Ivan Vasilievich menyaet professiyu) (1973)
77987.0|Only God Forgives (2013)
109439.0|Hangover Part III, The (2013)
82992.0|Fast & Furious 6 (Fast and the Furious 6, The) (2013)
116711.0|Epic (2013)
197467.0|Captain America (1979)
86282.0|Tie Xi Qu: West of the Tracks (Tiexi qu) (2003)
2077.0|Rink, The (1916)
197481.0|Captain America II: Death Too Soon (1979)
42151.0|Down Terrace (2009)
121986.0|Frances Ha (2012)
104755.0|Lords of Salem, The (2012)
119675.0|Behind the Candelabra (2013)
130824.0|As I Was Moving Ahead Occasionally I Saw Brief Glimpses of Beauty (2000)
86843.0|With Great Power: The Stan Lee Story (2012)
82700.0|After Earth (2013)
75656.0|Now You See Me (2013)
133463.0|Inhuman Resources (Redd Inc.) (2012)
147773.0|Way, Way Back, The (2013)
91739.0|Much Ado About Nothing (2012)
49521.0|Man of Steel (2013)
156700.0|Kings of Summer, The (2013)
158015.0|Purge, The (2013)
174188.0|Rapture-Palooza (2013)
159014.0|20 Feet from Stardom (Twenty Feet from Stardom) (2013)
96936.0|Bling Ring, The (2013)
62211.0|Monsters University (2013)
160085.0|Schlussmacher (2013)
80518.0|Fullmetal Alchemist: The Sacred Star of Milos (2011)
103620.0|Maniac (2012)
120292.0|Not Suitable for Children (2012)
68726.0|Pacific Rim (2013)
177271.0|LEGO Batman: The Movie - DC Heroes Unite (2013)
152742.0|Best Offer, The (Migliore offerta, La) (2013)
53928.0|Adam and Eve (National Lampoon's Adam & Eve) (2005)
72190.0|World War Z (2013)
68724.0|Elysium (2013)
93456.0|Despicable Me 2 (2013)
117251.0|White House Down (2013)
107985.0|World's End, The (2013)
136418.0|Redemption (Hummingbird) (2013)
136795.0|Heat, The (2013)
57201.0|Lone Ranger, The (2013)
109099.0|Passion (2012)
159117.0|V/H/S/2 (2013)
136386.0|Knot, The (2012)
157386.0|The Spectacular Now (2013)
157375.0|Lifeguard, The (2013)
205321.0|Sharknado (2013)
178946.0|Craig Ferguson: I'm Here To Help (2013)
111969.0|Stuck in Love (2012)
30963.0|Class Act (1992)
157354.0|Fruitvale Station (2013)
49524.0|R.I.P.D. (2013)
179111.0|Field in England, A (2013)
138843.0|Conjuring, The (2013)
77950.0|Turbo (2013)
76170.0|Wolverine, The (2013)
172533.0|Drinking Buddies (2013)
146216.0|Red 2 (2013)
198062.0|Coffee Town (2013)
192126.0|Revenge for Jolly! (2012)
136400.0|2 Guns (2013)
160588.0|Blue Jasmine (2013)
179144.0|Great Beauty, The (Grande Bellezza, La) (2013)
58447.0|3 dev adam (Three Giant Men) (1973) 
185574.0|Louis C.K.: Oh My God (2013)
76285.0|Percy Jackson: Sea of Monsters (2013)
77931.0|Smurfs 2, The (2013)
177699.0|Alan Partridge: Alpha Papa (2013)
76544.0|Man of Tai Chi (2013)
21683.0|Batman: Mystery of the Batwoman (2003)
138832.0|We're the Millers (2013)
109418.0|Grown Ups 2 (2013)
59859.0|Kick-Ass 2 (2013)
87421.0|Riddick (2013)
151960.0|Planes (2013)
158999.0|Blackfish (2013)
149870.0|Wind Rises, The (Kaze tachinu) (2013)
115782.0|Jobs (2013)
132363.0|Lee Daniels' The Butler (2013)
157360.0|In a World... (2013)
122906.0|About Time (2013)
30061.0|Justice League: Crisis on Two Earths (2010)
83899.0|You're Next (2011)
147129.0|Maria Bamford: The Special Special Special! (2012)
146227.0|Getaway (2013)
49802.0|Mystery of the Third Planet, The (Tayna tretey planety) (1981)
17282.0|Rage of Honor (1987)
49047.0|Gravity (2013)
212716.0|What If (2013)
115199.0|History of Future Folk, The (2012)
146233.0|Prisoners (2013)
156711.0|Austenland (2013)
91586.0|Insidious: Chapter 2 (2013)
96721.0|Rush (2013)
112205.0|Family, The (2013)
169813.0|Short Term 12 (2013)
102059.0|Collision Course (1989)
129139.0|To Do List, The (2013)
121676.0|Inescapable (2012)
129670.0|Nebraska (2013)
209263.0|Enough Said (2013)
138697.0|Don Jon (2013)
157820.0|Mood Indigo (L'écume des jours) (2013)
51452.0|Century of the Self, The (2002)
157409.0|Crystal Fairy & the Magical Cactus and 2012 (2013)
172828.0|Bad Milo (Bad Milo!) (2013)
146238.0|Runner Runner (2013)
152584.0|Blue Is the Warmest Color (La vie d'Adèle) (2013)
109451.0|Cloudy with a Chance of Meatballs 2 (2013)
109424.0|Captain Phillips (2013)
51985.0|All Dogs Christmas Carol, An (1998)
106747.0|Machete Kills (Machete 2) (2013)
85889.0|Filth (2013)
107846.0|Escape Plan (2013)
55370.0|Thief of Paris, The (Le voleur) (1967)
133805.0|Carrie (2013)
173495.0|UnHung Hero (2013)
109091.0|Counselor, The (2013)
158752.0|Escape From Tomorrow (2013)
146015.0|Double, The (2013)
76203.0|12 Years a Slave (2013)
152747.0|All Is Lost (2013)
80274.0|Ender's Game (2013)
208134.0|Jackass Presents: Bad Grandpa (2013)
76338.0|Thor: The Dark World (2013)
152532.0|Dallas Buyers Club (2013)
194101.0|Selfish Giant, The (2013)
137093.0|Last Vegas (2013)
205220.0|Philomena (2013)
203833.0|Book Thief, The (2013)
101299.0|The Hunger Games: Catching Fire (2013)
57158.0|Hobbit: The Desolation of Smaug, The (2013)
64686.0|47 Ronin (2013)
146239.0|Delivery Man (2013)
41602.0|Charlie Countryman (2013)
137312.0|Red Flag (2012)
253941.0|Day of the Doctor, The (2013)
80662.0|Guilty of Romance (Koi no tsumi) (2011) 
109445.0|Frozen (2013)
86829.0|Inside Llewyn Davis (2013)
106646.0|Wolf of Wall Street, The (2013)
204082.0|Homefront (2013)
192136.0|Mandela: Long Walk to Freedom (2013)
75629.0|Evangelion: 3.0 You Can (Not) Redo (2012)
174311.0|All is Bright (2013)
212063.0|Tim's Vermeer (2013)
168672.0|American Hustle (2013)
116745.0|Secret Life of Walter Mitty, The (2013)
152601.0|Her (2013)
39260.0|RoboGeisha (Robo-geisha) (2009)
45697.0|Christmas Carol, A (1977)
193756.0|Lone Survivor (2013)
140823.0|Saving Mr. Banks (2013)
40897.0|Zatoichi and the Chest of Gold (Zatôichi senryô-kubi) (Zatôichi 6) (1964)
87516.0|Oldboy (2013)
209232.0|Dampfnudelblues (2013)
109443.0|Anchorman 2: The Legend Continues (2013)
110415.0|Snowpiercer (2013)
37129.0|Only Old Men Are Going to Battle (V boy idut odni stariki) (1973)
20894.0|Guest from the Future (Gostya iz buduschego) (1985)
20878.0|Kidnapping, Caucasian Style (Kavkazskaya plennitsa) (1967)
166271.0|Haunter (2013)
158990.0|Wrong Cops (2013)
27190.0|Muppet Christmas: Letters to Santa, A (2008)
180894.0|Ninja: Shadow of a Tear (2013)
233063.0|Fuck You, Goethe (Fack Ju Göhte) (2013)
27584.0|High School (2010)
64807.0|Grudge Match (2013)
13194.0|Highlander: The Search for Vengeance (2007)
152603.0|Only Lovers Left Alive (2013)
230657.0|Cats (1998)
13632.0|MacGyver: Trail to Doomsday (1994)
122796.0|Bad Karma (2012)
204810.0|Hunting Elephants (2013)
126963.0|Dragon Ball Z: Battle of Gods (2013)
243531.0|Freezer (2014)
159128.0|We Are What We Are (2013)
39102.0|Dragon ball Z 04: Lord Slug (1991)
206408.0|Chinese Puzzle (Casse-tête chinois) (2013)
39148.0|Dragon Ball: The Path to Power (Doragon bôru: Saikyô e no michi) (1996)
168530.0|Ride Along (2014)
137094.0|Jack Ryan: Shadow Recruit (2014)
157350.0|Divergent (2014)
6418.0|Hotel Chevalier (Part 1 of 'The Darjeeling Limited') (2007)
126319.0|Ernest & Célestine (Ernest et Célestine) (2012)
137968.0|Drift (2013)
100241.0|I, Frankenstein (2014)
157099.0|Better Living Through Chemistry (2014)
110414.0|Nymphomaniac: Volume I (2013)
181886.0|Enemy (2013)
15359.0|Wonder Woman (2009)
152760.0|Monuments Men, The (2014)
137106.0|The Lego Movie (2014)
97020.0|RoboCop (2014)
209247.0|Art of the Steal, The (2013)
249397.0|Nymphomaniac: Volume II (2013)
74461.0|Knights of Badassdom (2013)
197082.0|Venus in Fur (La Vénus à la fourrure) (2013)
99367.0|Date and Switch (2014)
157834.0|Zero Theorem, The (2013)
137321.0|Winter's Tale (2014)
146375.0|On the Other Side of the Tracks (De l'autre côté du périph) (2012)
103732.0|GLOW: The Story of the Gorgeous Ladies of Wrestling (2012)
210047.0|Cold Comes the Night (2013)
17684.0|Chouchou (2003)
249923.0|Someone Marry Barry (2014)
222899.0|About Last Night (2014)
120467.0|Grand Budapest Hotel, The (2014)
84319.0|Oversimplification of Her Beauty, An (2012)
21474.0|Bring It On: Fight to the Finish (2009)
225565.0|That Awkward Moment (2014)
157336.0|Interstellar (2014)
192102.0|3 Days to Kill (2014)
205724.0|Welcome to the Jungle (2013)
225574.0|Non-Stop (2014)
85444.0|Wrinkles (Arrugas) (2011)
198375.0|Garden of Words, The (Koto no ha no niwa) (2013)
53182.0|300: Rise of an Empire (2014)
202141.0|Particle Fever (2013)
242076.0|Bag Man, The (2014)
82703.0|Mr. Peabody & Sherman (2014)
97370.0|Under the Skin (2013)
136797.0|Need for Speed (2014)
242042.0|Barefoot (2014)
177494.0|Veronica Mars (2014)
209403.0|Bad Words (2013)
235260.0|Son of God (2014)
83201.0|Puss in Boots: The Three Diablos (2012)
134350.0|Why Don't You Play In Hell? (Jigoku de naze warui) (2013)
236737.0|Ocho apellidos vascos (2014)
100402.0|Captain America: The Winter Soldier (2014)
86834.0|Noah (2014)
227783.0|Nut Job, The (2014)
53168.0|King of Comedy (Hei kek ji wong) (1999)
155084.0|13 Sins (2014)
145220.0|Muppets Most Wanted (2014)
119360.0|Me and you (io e te) (2012)
256561.0|Free to Play (2014)
209799.0|Unknown Known, The (2013)
180299.0|The Raid 2: Berandal (2014)
25706.0|Brain Smasher... A Love Story (Bouncer and the Lady, The) (1993)
102382.0|The Amazing Spider-Man 2 (2014)
157832.0|Calvary (2014)
157547.0|Oculus (2013)
249660.0|God's Not Dead (2014)
244509.0|Cold in July (2014)
172385.0|Rio 2 (2014)
262481.0|Honest Liar, An (2014)
214030.0|Fading Gigolo (2013)
157353.0|Transcendence (2014)
167575.0|Hatchet III (2013)
193610.0|Other Woman, The (2014)
184345.0|Haunted House 2, A (2014)
12242.0|Mulan II (2004)
254473.0|Brick Mansions (2014)
210479.0|Locke (2013)
195589.0|Neighbors (2014)
258096.0|Alpha and Omega 3: The Great Wolf Games (2014)
252680.0|Mom's Night Out (2014)
240832.0|Lucy (2014)
127585.0|X-Men: Days of Future Past (2014)
124905.0|Godzilla (2014)
187596.0|Walk of Shame (2014)
188166.0|Blue Ruin (2013)
212778.0|Chef (2014)
210947.0|Afflicted (2013)
232672.0|Blended (2014)
198277.0|Begin Again (2013)
102651.0|Maleficent (2014)
254474.0|Zombeavers (2014)
194722.0|At Middleton (2013)
137698.0|Dance of Reality, The (Danza de la realidad, La) (2013)
188161.0|A Million Ways to Die in the West (2014)
137113.0|Edge of Tomorrow (2014)
177677.0|Mission: Impossible - Rogue Nation (2015)
20880.0|Midnight Chronicles (2009)
198185.0|Million Dollar Arm (2014)
174323.0|G.B.F. (2013)
192133.0|Jimi: All Is by My Side (2013)
255268.0|Bad Asses (Bad Ass 2) (2014)
248212.0|Lilting (2014)
222935.0|The Fault in Our Stars (2014)
82881.0|Tangled Ever After (2012)
157851.0|Maps to the Stars (2014)
187017.0|22 Jump Street (2014)
156022.0|Equalizer, The (2014)
82702.0|How to Train Your Dragon 2 (2014)
194662.0|Birdman: Or (The Unexpected Virtue of Ignorance) (2014)
85350.0|Boyhood (2014)
184098.0|Think Like a Man Too (2014)
209451.0|Jersey Boys (2014)
27460.0|Nick Fury: Agent of S.H.I.E.L.D. (1998)
250658.0|Internet's Own Boy: The Story of Aaron Swartz, The (2014)
91314.0|Transformers: Age of Extinction (2014)
171372.0|Frank (2014)
180296.0|They Came Together (2014)
186988.0|Honey (Miele) (2013)
218836.0|Planes: Fire & Rescue (2014)
226486.0|Tammy (2014)
64246.0|Colourful (Karafuru) (2010)
242224.0|Babadook, The (2014)
244786.0|Whiplash (2014)
210577.0|Gone Girl (2014)
152790.0|Angriest Man in Brooklyn, The (2014)
119450.0|Dawn of the Planet of the Apes (2014)
184346.0|Deliver Us from Evil (2014)
253235.0|And So It Goes (2014)
225886.0|Sex Tape (2014)
244267.0|I Origins (2014)
238636.0|Purge: Anarchy, The (2014)
118340.0|Guardians of the Galaxy (2014)
242095.0|Signal, The (2014)
138103.0|The Expendables 3 (2014)
184315.0|Hercules (2014)
157849.0|A Most Wanted Man (2014)
244566.0|Life After Beth (2014)
209269.0|Felony (2013)
239566.0|Get on Up (2014)
229297.0|Magic in the Moonlight (2014)
253306.0|Housebound (2014)
228194.0|The Hundred-Foot Journey (2014)
242643.0|Batman: Assault on Arkham (2014)
192623.0|White Frog (2012)
244610.0|Den, The (2013)
76757.0|Jupiter Ascending (2015)
98566.0|Teenage Mutant Ninja Turtles (2014)
273404.0|I'll Follow You Down (2013)
48347.0|Old Lady and the Pigeons, The (La vieille dame et les pigeons) (1997)
227156.0|Giver, The (2014)
174337.0|Pretty One, The (2013)
286709.0|Revenge of the Green Dragons (2014)
193893.0|Let's Be Cops (2014)
242022.0|Inbetweeners 2, The (2014)
211067.0|Sacrament, The (2013)
189.0|Sin City: A Dame to Kill For (2014)
249164.0|If I Stay (2014)
221902.0|Two Days, One Night (Deux jours, une nuit) (2014)
220289.0|Coherence (2013)
256274.0|As Above, So Below (2014)
242090.0|One I Love, The (2014)
88573.0|Headshot (2011)
241848.0|Guest, The (2014)
234200.0|Pride (2014)
254191.0|Honeymoon (2014)
154400.0|The Drop (2014)
246400.0|20,000 Days on Earth (2014)
244772.0|The Skeleton Twins (2014)
27286.0|Beautiful Losers (2008)
198663.0|Maze Runner, The (2014)
244506.0|Camp X-Ray (2014)
169917.0|Walk Among the Tombstones, A (2014)
244264.0|Laggies (2014)
32891.0|La cravate (1957)
230779.0|Cesar Chavez (2014)
284427.0|Who Am I (Kein System Ist Sicher) (2014)
149871.0|Tale of Princess Kaguya, The (Kaguyahime no monogatari) (2013)
239678.0|This Is Where I Leave You (2014)
15916.0|Angel's Egg (Tenshi no tamago) (1985)
190859.0|American Sniper (2014)
246403.0|Tusk (2014)
254375.0|Hector and the Search for Happiness (2014)
149509.0|Horns (2014)
250546.0|Annabelle (2014)
286554.0|Two Night Stand (2014)
49017.0|Dracula Untold (2014)
227300.0|Stretch (2014)
262543.0|Autómata (Automata) (2014)
244761.0|Captive, The (2014)
206487.0|Predestination (2014)
146381.0|Justin and the Knights of Valour (2013)
48585.0|Ward 13 (2003)
246741.0|What We Do in the Shadows (2014)
245891.0|John Wick (2014)
208869.0|Plastic (2014)
205587.0|Judge, The (2014)
295538.0|Culture High, The (2014)
228150.0|Fury (2014)
266285.0|Salvation, The (2014)
239563.0|St. Vincent (2014)
289727.0|Rewrite, The (2014)
242582.0|Nightcrawler (2014)
177572.0|Big Hero 6 (2014)
228326.0|The Book of Life (2014)
200727.0|Love, Rosie (2014)
273271.0|Time Lapse (2014)
264660.0|Ex Machina (2015)
40081.0|Crippled Avengers (Can que) (Return of the 5 Deadly Venoms) (1981)
234862.0|Mr Hublot (2013)
251232.0|Copenhagen (2014)
116440.0|Simpsons: The Longest Daycare, The (2012)
178446.0|Generation War (2013)
55596.0|Christmas in Connecticut (1992)
265180.0|Leviathan (2014)
44092.0|Reign of Assassins (2010)
185567.0|Zulu (2013)
238628.0|Tangerines (2013)
260001.0|Life Partners (2014)
256092.0|Drive Hard (2014)
79723.0|New Kids Nitro (2011)
203793.0|Stalingrad (2013)
